customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id
722,4,2017-06-17,2017-06-20,2017-06-20,3,9
1276,4,2017-06-18,2017-06-20,2017-06-19,1,2
650,4,2017-06-18,2017-06-21,2017-06-21,2,7
1390,4,2017-06-18,2017-06-19,2017-06-19,2,7
82,4,2017-06-19,2017-06-21,2017-06-22,1,2
570,4,2017-06-19,2017-06-22,2017-06-20,2,7
1432,4,2017-06-19,2017-06-21,2017-06-21,2,6
404,4,2017-06-20,2017-06-22,2017-06-22,2,7
457,4,2017-06-20,2017-06-22,2017-06-23,2,6
389,4,2017-06-20,2017-06-22,2017-06-22,3,8
1323,4,2017-06-21,2017-06-24,2017-06-24,2,6
1403,4,2017-06-21,2017-06-23,2017-06-23,2,6
248,4,2017-06-21,2017-06-24,2017-06-22,3,9
836,4,2017-06-22,2017-06-25,2017-06-23,2,7
1426,4,2017-06-22,2017-06-23,2017-06-24,3,8
270,4,2017-06-23,2017-06-24,2017-06-25,2,7
238,4,2017-06-24,2017-06-27,2017-06-27,2,6
511,4,2017-06-24,2017-06-27,2017-06-27,3,8
1092,4,2017-06-25,2017-06-27,2017-06-28,2,6
1266,4,2017-06-25,2017-06-28,2017-06-27,3,9
400,4,2017-06-26,2017-06-28,2017-06-27,2,7
1123,4,2017-06-26,2017-06-28,2017-06-27,2,6
1190,4,2017-06-26,2017-06-29,2017-06-27,2,6
328,4,2017-06-26,2017-06-28,2017-06-27,3,9
687,4,2017-06-26,2017-06-29,2017-06-28,3,8
1423,4,2017-06-26,2017-06-29,2017-06-28,3,9
1158,4,2017-06-27,2017-06-28,2017-06-29,2,6
1287,4,2017-06-27,2017-06-28,2017-06-29,2,7
461,4,2017-06-30,2017-07-02,2017-07-01,2,6
556,4,2017-06-30,2017-07-03,2017-07-01,2,7
172,4,2017-07-02,2017-07-04,2017-07-04,1,2
436,4,2017-07-02,2017-07-04,2017-07-05,2,6
1145,4,2017-07-02,2017-07-04,2017-07-03,2,6
706,4,2017-07-04,2017-07-07,2017-07-07,2,7
751,4,2017-07-06,2017-07-07,2017-07-09,1,2
723,4,2017-07-07,2017-07-10,2017-07-09,2,7
1415,4,2017-07-09,2017-07-11,2017-07-11,1,3
419,4,2017-07-09,2017-07-11,2017-07-11,2,7
621,4,2017-07-11,2017-07-13,2017-07-14,1,2
915,4,2017-07-11,2017-07-12,2017-07-12,1,2
485,4,2017-07-11,2017-07-13,2017-07-14,2,7
219,4,2017-07-12,2017-07-13,2017-07-14,2,7
590,4,2017-07-12,2017-07-13,2017-07-14,2,6
645,4,2017-07-12,2017-07-14,2017-07-15,2,7
354,4,2017-07-13,2017-07-16,2017-07-15,2,6
1418,4,2017-07-14,2017-07-16,2017-07-16,1,3
503,4,2017-07-14,2017-07-16,2017-07-16,2,7
1389,4,2017-07-14,2017-07-17,2017-07-16,2,6
266,4,2017-07-15,2017-07-17,2017-07-16,2,7
1070,4,2017-07-15,2017-07-18,2017-07-17,2,7
1115,4,2017-07-16,2017-07-17,2017-07-17,2,6
1345,4,2017-07-16,2017-07-18,2017-07-18,2,6
1064,4,2017-07-16,2017-07-19,2017-07-19,3,8
8,3,2017-07-18,2017-07-18,,2,7
495,4,2017-07-18,2017-07-21,2017-07-21,1,3
620,4,2017-07-18,2017-07-20,2017-07-20,2,7
174,4,2017-07-19,2017-07-22,2017-07-21,2,6
748,4,2017-07-19,2017-07-21,2017-07-21,2,6
799,4,2017-07-19,2017-07-22,2017-07-21,2,7
1417,4,2017-07-19,2017-07-20,2017-07-21,3,9
168,4,2017-07-20,2017-07-21,2017-07-23,2,6
290,4,2017-07-22,2017-07-23,2017-07-23,2,6
408,4,2017-07-22,2017-07-23,2017-07-24,2,7
16,3,2017-07-23,2017-07-23,,2,6
125,4,2017-07-23,2017-07-24,2017-07-26,2,6
353,4,2017-07-23,2017-07-26,2017-07-24,2,7
356,4,2017-07-23,2017-07-26,2017-07-25,2,6
837,4,2017-07-23,2017-07-25,2017-07-26,2,7
1304,4,2017-07-23,2017-07-26,2017-07-26,2,6
1370,4,2017-07-26,2017-07-28,2017-07-29,1,2
588,4,2017-07-26,2017-07-28,2017-07-28,2,6
1273,4,2017-07-27,2017-07-28,2017-07-30,2,7
407,4,2017-07-29,2017-07-30,2017-08-01,1,3
161,4,2017-07-29,2017-07-30,2017-07-31,2,6
1308,4,2017-07-30,2017-08-01,2017-08-02,1,2
429,4,2017-07-30,2017-08-02,2017-08-01,2,6
582,4,2017-07-30,2017-07-31,2017-08-02,2,7
895,4,2017-07-30,2017-07-31,2017-07-31,2,7
1283,4,2017-07-30,2017-08-02,2017-08-02,2,6
1442,4,2017-07-30,2017-08-01,2017-07-31,2,6
1229,4,2017-07-31,2017-08-02,2017-08-03,2,6
1281,4,2017-07-31,2017-08-01,2017-08-03,2,7
1077,4,2017-08-02,2017-08-04,2017-08-03,2,7
1225,4,2017-08-04,2017-08-07,2017-08-05,1,2
70,4,2017-08-04,2017-08-06,2017-08-05,2,7
539,4,2017-08-06,2017-08-07,2017-08-07,2,7
1235,4,2017-08-06,2017-08-09,2017-08-08,2,6
1270,4,2017-08-07,2017-08-10,2017-08-08,2,7
185,4,2017-08-07,2017-08-09,2017-08-10,3,9
1134,4,2017-08-07,2017-08-09,2017-08-08,3,8
116,3,2017-08-08,2017-08-08,,3,8
777,4,2017-08-08,2017-08-10,2017-08-09,2,7
194,4,2017-08-09,2017-08-11,2017-08-10,1,2
239,4,2017-08-09,2017-08-12,2017-08-12,1,3
209,4,2017-08-10,2017-08-11,2017-08-11,2,7
460,4,2017-08-10,2017-08-12,2017-08-13,2,6
1439,4,2017-08-10,2017-08-11,2017-08-12,2,6
189,4,2017-08-11,2017-08-12,2017-08-12,2,7
140,4,2017-08-12,2017-08-15,2017-08-15,2,6
325,4,2017-08-12,2017-08-15,2017-08-13,2,7
456,4,2017-08-12,2017-08-15,2017-08-13,2,7
782,4,2017-08-13,2017-08-16,2017-08-14,2,6
6,4,2017-08-14,2017-08-17,2017-08-17,2,7
182,4,2017-08-15,2017-08-18,2017-08-17,2,6
655,4,2017-08-15,2017-08-18,2017-08-18,2,7
1210,4,2017-08-15,2017-08-17,2017-08-18,2,6
198,4,2017-08-16,2017-08-19,2017-08-19,3,8
898,4,2017-08-16,2017-08-18,2017-08-19,3,9
25,4,2017-08-17,2017-08-19,2017-08-19,2,7
106,4,2017-08-17,2017-08-20,2017-08-19,2,7
225,4,2017-08-17,2017-08-19,2017-08-19,2,7
453,4,2017-08-17,2017-08-20,2017-08-19,2,7
493,4,2017-08-17,2017-08-19,2017-08-18,2,6
596,4,2017-08-17,2017-08-20,2017-08-18,2,7
602,4,2017-08-17,2017-08-20,2017-08-18,3,8
47,3,2017-08-18,2017-08-18,,1,3
911,4,2017-08-18,2017-08-19,2017-08-21,2,7
11,3,2017-08-19,2017-08-19,,2,6
1003,4,2017-08-19,2017-08-21,2017-08-22,1,3
42,4,2017-08-19,2017-08-22,2017-08-22,2,6
412,4,2017-08-19,2017-08-20,2017-08-21,2,6
793,4,2017-08-19,2017-08-21,2017-08-20,2,6
812,4,2017-08-19,2017-08-20,2017-08-20,2,7
1086,4,2017-08-19,2017-08-20,2017-08-20,2,7
1106,4,2017-08-19,2017-08-22,2017-08-22,2,6
1327,4,2017-08-20,2017-08-22,2017-08-21,2,6
1372,4,2017-08-20,2017-08-23,2017-08-23,2,6
2,4,2017-08-21,2017-08-24,2017-08-23,1,2
305,4,2017-08-21,2017-08-23,2017-08-23,1,3
220,4,2017-08-21,2017-08-23,2017-08-24,2,7
675,4,2017-08-22,2017-08-23,2017-08-25,3,8
1160,4,2017-08-22,2017-08-23,2017-08-23,3,8
46,3,2017-08-23,2017-08-23,,1,2
1427,4,2017-08-24,2017-08-26,2017-08-26,1,2
1260,4,2017-08-24,2017-08-25,2017-08-25,2,7
40,4,2017-08-25,2017-08-28,2017-08-27,1,2
326,4,2017-08-25,2017-08-28,2017-08-26,1,3
828,4,2017-08-25,2017-08-27,2017-08-28,2,6
1382,4,2017-08-26,2017-08-28,2017-08-27,3,9
589,4,2017-08-27,2017-08-29,2017-08-29,1,2
1311,4,2017-08-27,2017-08-30,2017-08-28,2,6
752,4,2017-08-28,2017-08-30,2017-08-30,1,2
1128,4,2017-08-28,2017-08-29,2017-08-30,2,6
1392,4,2017-08-28,2017-08-29,2017-08-29,2,7
379,4,2017-08-29,2017-08-30,2017-08-30,2,7
1317,4,2017-08-29,2017-08-31,2017-08-31,2,6
1394,4,2017-08-31,2017-09-02,2017-09-02,2,7
268,4,2017-09-01,2017-09-04,2017-09-03,2,6
747,4,2017-09-01,2017-09-04,2017-09-03,3,8
1009,4,2017-09-02,2017-09-04,2017-09-04,2,6
1424,4,2017-09-02,2017-09-05,2017-09-05,2,7
735,4,2017-09-03,2017-09-05,2017-09-04,1,3
23,4,2017-09-03,2017-09-04,2017-09-04,2,6
912,4,2017-09-04,2017-09-07,2017-09-07,2,6
930,4,2017-09-04,2017-09-06,2017-09-05,2,6
798,4,2017-09-05,2017-09-08,2017-09-07,2,7
388,4,2017-09-06,2017-09-08,2017-09-07,2,7
1036,4,2017-09-06,2017-09-08,2017-09-08,2,6
1100,4,2017-09-07,2017-09-09,2017-09-09,2,6
52,4,2017-09-08,2017-09-10,2017-09-10,2,7
334,4,2017-09-08,2017-09-10,2017-09-10,2,6
1023,4,2017-09-08,2017-09-11,2017-09-11,2,6
749,4,2017-09-10,2017-09-12,2017-09-13,1,2
1269,4,2017-09-10,2017-09-12,2017-09-13,2,7
143,4,2017-09-11,2017-09-13,2017-09-12,2,7
1132,4,2017-09-12,2017-09-14,2017-09-14,2,6
598,4,2017-09-13,2017-09-14,2017-09-14,2,7
275,4,2017-09-13,2017-09-14,2017-09-16,3,9
945,4,2017-09-14,2017-09-15,2017-09-15,2,7
1213,4,2017-09-14,2017-09-16,2017-09-15,3,8
494,4,2017-09-15,2017-09-16,2017-09-16,2,7
936,4,2017-09-15,2017-09-17,2017-09-16,2,6
663,4,2017-09-17,2017-09-18,2017-09-20,2,6
69,4,2017-09-18,2017-09-20,2017-09-20,1,3
1178,4,2017-09-18,2017-09-20,2017-09-19,1,3
351,4,2017-09-19,2017-09-20,2017-09-20,2,6
517,4,2017-09-19,2017-09-21,2017-09-21,2,7
978,4,2017-09-19,2017-09-22,2017-09-20,2,6
1347,4,2017-09-19,2017-09-21,2017-09-20,2,6
1050,4,2017-09-20,2017-09-21,2017-09-21,2,6
810,4,2017-09-20,2017-09-23,2017-09-23,3,8
254,4,2017-09-21,2017-09-23,2017-09-22,1,2
1006,4,2017-09-21,2017-09-22,2017-09-23,1,2
1063,4,2017-09-21,2017-09-22,2017-09-22,3,8
1076,4,2017-09-22,2017-09-23,2017-09-24,1,2
554,4,2017-09-23,2017-09-26,2017-09-26,1,3
1087,4,2017-09-24,2017-09-26,2017-09-27,1,2
1414,4,2017-09-24,2017-09-27,2017-09-27,2,7
617,4,2017-09-25,2017-09-27,2017-09-26,2,6
757,4,2017-09-25,2017-09-26,2017-09-28,2,7
1344,4,2017-09-25,2017-09-26,2017-09-27,2,6
1379,4,2017-09-25,2017-09-26,2017-09-27,2,7
787,4,2017-09-27,2017-09-30,2017-09-30,2,7
1183,4,2017-09-28,2017-10-01,2017-09-30,2,7
708,4,2017-09-29,2017-09-30,2017-09-30,1,3
1244,4,2017-09-29,2017-10-02,2017-10-01,2,6
720,4,2017-09-30,2017-10-03,2017-10-03,2,7
789,4,2017-09-30,2017-10-03,2017-10-03,2,7
865,4,2017-09-30,2017-10-01,2017-10-01,2,7
869,4,2017-09-30,2017-10-03,2017-10-03,2,7
24,4,2017-10-01,2017-10-03,2017-10-04,1,3
889,4,2017-10-01,2017-10-03,2017-10-02,1,2
1221,4,2017-10-01,2017-10-02,2017-10-03,1,3
1262,4,2017-10-01,2017-10-02,2017-10-04,1,2
41,4,2017-10-01,2017-10-04,2017-10-02,2,7
888,4,2017-10-01,2017-10-03,2017-10-03,2,6
934,4,2017-10-01,2017-10-02,2017-10-02,2,6
1067,4,2017-10-01,2017-10-02,2017-10-03,2,6
652,4,2017-10-02,2017-10-03,2017-10-05,2,7
286,4,2017-10-03,2017-10-04,2017-10-04,2,7
900,4,2017-10-04,2017-10-07,2017-10-06,1,2
1031,4,2017-10-04,2017-10-05,2017-10-06,2,6
1421,4,2017-10-04,2017-10-06,2017-10-07,2,7
534,4,2017-10-05,2017-10-07,2017-10-06,2,6
826,4,2017-10-05,2017-10-06,2017-10-08,2,6
1339,4,2017-10-07,2017-10-10,2017-10-09,2,7
548,4,2017-10-08,2017-10-10,2017-10-09,2,7
1109,4,2017-10-08,2017-10-10,2017-10-11,2,6
292,4,2017-10-09,2017-10-11,2017-10-12,2,6
1111,4,2017-10-10,2017-10-13,2017-10-11,3,9
21,3,2017-10-12,2017-10-12,,3,9
771,4,2017-10-12,2017-10-15,2017-10-13,2,6
1150,4,2017-10-12,2017-10-15,2017-10-15,3,9
1065,4,2017-10-13,2017-10-16,2017-10-16,1,3
1022,4,2017-10-13,2017-10-16,2017-10-15,2,7
1422,4,2017-10-13,2017-10-14,2017-10-16,2,7
216,4,2017-10-14,2017-10-17,2017-10-17,2,6
369,4,2017-10-14,2017-10-15,2017-10-16,2,6
960,4,2017-10-14,2017-10-16,2017-10-17,2,6
1120,4,2017-10-14,2017-10-16,2017-10-15,2,6
486,4,2017-10-15,2017-10-18,2017-10-16,2,6
647,4,2017-10-15,2017-10-18,2017-10-17,2,7
1090,4,2017-10-15,2017-10-17,2017-10-18,2,6
34,4,2017-10-16,2017-10-19,2017-10-17,2,6
186,4,2017-10-17,2017-10-18,2017-10-18,2,6
1114,4,2017-10-17,2017-10-19,2017-10-18,2,6
1412,4,2017-10-17,2017-10-19,2017-10-19,2,7
192,4,2017-10-19,2017-10-22,2017-10-22,1,2
229,4,2017-10-19,2017-10-21,2017-10-21,2,7
508,4,2017-10-19,2017-10-21,2017-10-20,2,6
269,4,2017-10-21,2017-10-23,2017-10-23,2,6
1289,4,2017-10-22,2017-10-24,2017-10-24,2,7
318,4,2017-10-23,2017-10-24,2017-10-26,1,2
48,4,2017-10-23,2017-10-25,2017-10-26,2,6
201,4,2017-10-23,2017-10-24,2017-10-24,2,6
593,4,2017-10-24,2017-10-25,2017-10-25,2,6
1191,4,2017-10-25,2017-10-27,2017-10-26,2,7
1277,4,2017-10-25,2017-10-28,2017-10-28,2,6
1091,4,2017-10-26,2017-10-28,2017-10-28,1,2
222,4,2017-10-26,2017-10-29,2017-10-29,2,6
1002,4,2017-10-26,2017-10-28,2017-10-27,2,6
1226,4,2017-10-26,2017-10-28,2017-10-27,2,7
1342,4,2017-10-26,2017-10-27,2017-10-29,2,7
730,4,2017-10-26,2017-10-27,2017-10-29,3,8
19,4,2017-10-27,2017-10-28,2017-10-29,2,7
213,4,2017-10-27,2017-10-30,2017-10-29,2,6
669,4,2017-10-27,2017-10-29,2017-10-29,3,9
783,4,2017-10-28,2017-10-29,2017-10-29,2,6
807,4,2017-10-28,2017-10-31,2017-10-30,2,7
886,4,2017-10-28,2017-10-30,2017-10-29,2,7
1155,4,2017-10-28,2017-10-31,2017-10-30,2,7
1017,4,2017-10-30,2017-11-01,2017-10-31,1,2
840,4,2017-10-30,2017-11-02,2017-11-02,2,7
803,4,2017-10-31,2017-11-03,2017-11-03,2,6
1290,4,2017-10-31,2017-11-02,2017-11-01,2,7
482,4,2017-11-01,2017-11-04,2017-11-03,3,9
1207,4,2017-11-02,2017-11-03,2017-11-03,2,6
544,4,2017-11-03,2017-11-04,2017-11-04,2,6
768,4,2017-11-04,2017-11-05,2017-11-07,1,2
226,4,2017-11-04,2017-11-07,2017-11-06,2,7
702,4,2017-11-04,2017-11-07,2017-11-06,2,6
1041,4,2017-11-04,2017-11-06,2017-11-06,2,6
89,4,2017-11-05,2017-11-08,2017-11-06,1,3
1107,4,2017-11-05,2017-11-06,2017-11-07,2,6
1180,4,2017-11-05,2017-11-07,2017-11-06,2,6
665,4,2017-11-06,2017-11-07,2017-11-09,1,3
462,4,2017-11-06,2017-11-07,2017-11-08,2,6
19,3,2017-11-07,2017-11-07,,2,6
210,4,2017-11-07,2017-11-08,2017-11-09,2,6
243,4,2017-11-08,2017-11-11,2017-11-09,2,7
571,4,2017-11-09,2017-11-12,2017-11-11,1,2
998,4,2017-11-09,2017-11-10,2017-11-11,2,6
1197,4,2017-11-09,2017-11-10,2017-11-11,2,7
903,4,2017-11-10,2017-11-11,2017-11-11,2,7
1170,4,2017-11-10,2017-11-12,2017-11-11,2,7
303,4,2017-11-11,2017-11-12,2017-11-12,2,6
346,4,2017-11-11,2017-11-13,2017-11-14,2,6
333,4,2017-11-12,2017-11-14,2017-11-13,2,6
1166,4,2017-11-13,2017-11-16,2017-11-14,2,7
1329,4,2017-11-13,2017-11-16,2017-11-16,2,7
426,4,2017-11-16,2017-11-18,2017-11-17,1,2
1367,4,2017-11-16,2017-11-17,2017-11-18,1,3
545,4,2017-11-17,2017-11-18,2017-11-20,2,6
1188,4,2017-11-17,2017-11-19,2017-11-18,2,6
289,4,2017-11-17,2017-11-19,2017-11-19,3,9
110,4,2017-11-18,2017-11-20,2017-11-21,1,3
44,4,2017-11-18,2017-11-21,2017-11-21,2,6
1098,4,2017-11-18,2017-11-19,2017-11-19,2,7
375,4,2017-11-19,2017-11-20,2017-11-21,2,6
458,4,2017-11-19,2017-11-20,2017-11-22,2,6
1136,4,2017-11-19,2017-11-22,2017-11-20,2,7
1099,4,2017-11-20,2017-11-21,2017-11-22,2,7
4,3,2017-11-21,2017-11-21,,2,7
1117,4,2017-11-22,2017-11-23,2017-11-24,2,6
435,4,2017-11-23,2017-11-25,2017-11-24,2,7
509,4,2017-11-23,2017-11-26,2017-11-26,2,6
1408,4,2017-11-23,2017-11-26,2017-11-26,2,6
113,4,2017-11-24,2017-11-27,2017-11-25,2,6
950,4,2017-11-24,2017-11-27,2017-11-27,2,7
387,4,2017-11-25,2017-11-28,2017-11-27,2,6
467,4,2017-11-25,2017-11-26,2017-11-26,2,6
774,4,2017-11-26,2017-11-28,2017-11-29,1,3
1236,4,2017-11-26,2017-11-29,2017-11-29,2,6
1388,4,2017-11-26,2017-11-29,2017-11-29,2,6
734,4,2017-11-27,2017-11-30,2017-11-30,2,6
935,4,2017-11-27,2017-11-29,2017-11-30,2,6
1268,4,2017-11-27,2017-11-29,2017-11-29,2,6
1364,4,2017-11-28,2017-11-29,2017-12-01,2,7
165,4,2017-11-29,2017-12-01,2017-11-30,1,2
893,4,2017-11-30,2017-12-03,2017-12-02,2,6
227,4,2017-12-01,2017-12-04,2017-12-02,2,6
980,4,2017-12-01,2017-12-02,2017-12-04,2,7
1014,4,2017-12-01,2017-12-04,2017-12-03,2,6
123,4,2017-12-01,2017-12-03,2017-12-03,3,9
1060,4,2017-12-02,2017-12-05,2017-12-05,2,6
320,4,2017-12-03,2017-12-05,2017-12-05,2,6
85,4,2017-12-04,2017-12-07,2017-12-07,2,7
128,4,2017-12-04,2017-12-06,2017-12-07,2,7
262,4,2017-12-04,2017-12-07,2017-12-07,2,7
1033,4,2017-12-04,2017-12-07,2017-12-06,2,7
279,4,2017-12-07,2017-12-10,2017-12-09,1,3
778,4,2017-12-07,2017-12-10,2017-12-09,3,9
1292,4,2017-12-08,2017-12-11,2017-12-10,1,3
967,4,2017-12-08,2017-12-10,2017-12-10,2,6
1284,4,2017-12-09,2017-12-11,2017-12-12,2,6
285,4,2017-12-10,2017-12-13,2017-12-11,2,6
1401,4,2017-12-10,2017-12-12,2017-12-11,2,7
947,4,2017-12-11,2017-12-13,2017-12-14,1,2
37,4,2017-12-11,2017-12-12,2017-12-14,2,7
231,4,2017-12-14,2017-12-17,2017-12-15,1,3
108,4,2017-12-14,2017-12-17,2017-12-16,2,6
533,4,2017-12-14,2017-12-17,2017-12-16,3,9
1216,4,2017-12-15,2017-12-18,2017-12-16,1,2
824,4,2017-12-15,2017-12-17,2017-12-17,2,6
1088,4,2017-12-16,2017-12-19,2017-12-19,1,3
322,4,2017-12-16,2017-12-18,2017-12-19,2,7
878,4,2017-12-16,2017-12-19,2017-12-18,2,7
1409,4,2017-12-16,2017-12-17,2017-12-17,2,6
257,4,2017-12-17,2017-12-19,2017-12-18,2,7
28,4,2017-12-20,2017-12-21,2017-12-22,2,6
1384,4,2017-12-22,2017-12-23,2017-12-25,1,2
713,4,2017-12-22,2017-12-24,2017-12-24,2,7
821,4,2017-12-22,2017-12-25,2017-12-24,2,6
444,4,2017-12-24,2017-12-25,2017-12-26,1,3
1021,4,2017-12-24,2017-12-26,2017-12-27,2,6
311,4,2017-12-25,2017-12-28,2017-12-26,1,3
1294,4,2017-12-25,2017-12-27,2017-12-27,1,3
1027,4,2017-12-25,2017-12-26,2017-12-28,2,7
931,4,2017-12-25,2017-12-27,2017-12-28,3,9
846,4,2017-12-26,2017-12-29,2017-12-27,1,3
418,4,2017-12-27,2017-12-28,2017-12-29,1,3
75,4,2017-12-27,2017-12-30,2017-12-29,2,6
604,4,2017-12-27,2017-12-30,2017-12-30,2,6
244,4,2017-12-28,2017-12-30,2017-12-29,1,3
217,4,2017-12-30,2017-12-31,2017-12-31,1,3
39,4,2017-12-31,2018-01-03,2018-01-02,2,7
273,4,2017-12-31,2018-01-01,2018-01-01,2,6
862,4,2018-01-01,2018-01-04,2018-01-03,2,6
68,4,2018-01-01,2018-01-02,2018-01-03,3,8
567,4,2018-01-01,2018-01-03,2018-01-02,3,9
1026,4,2018-01-02,2018-01-03,2018-01-05,2,6
1083,4,2018-01-02,2018-01-03,2018-01-03,2,6
443,4,2018-01-04,2018-01-05,2018-01-06,1,3
761,4,2018-01-04,2018-01-05,2018-01-07,2,7
1122,4,2018-01-05,2018-01-06,2018-01-08,2,6
256,4,2018-01-06,2018-01-07,2018-01-09,2,7
203,4,2018-01-06,2018-01-07,2018-01-07,3,8
425,4,2018-01-07,2018-01-09,2018-01-10,2,6
955,4,2018-01-07,2018-01-08,2018-01-08,2,7
904,4,2018-01-09,2018-01-10,2018-01-12,1,2
970,4,2018-01-09,2018-01-12,2018-01-12,2,7
905,4,2018-01-10,2018-01-11,2018-01-13,2,6
580,4,2018-01-11,2018-01-14,2018-01-13,1,3
1066,4,2018-01-12,2018-01-13,2018-01-13,1,3
1258,4,2018-01-12,2018-01-13,2018-01-14,2,7
1393,4,2018-01-12,2018-01-13,2018-01-15,2,7
594,4,2018-01-13,2018-01-15,2018-01-14,2,6
916,4,2018-01-13,2018-01-16,2018-01-15,2,6
1037,4,2018-01-14,2018-01-15,2018-01-15,2,6
136,4,2018-01-14,2018-01-15,2018-01-15,3,8
247,4,2018-01-15,2018-01-18,2018-01-18,1,2
1214,4,2018-01-15,2018-01-17,2018-01-17,1,2
464,4,2018-01-15,2018-01-17,2018-01-16,2,6
637,4,2018-01-15,2018-01-18,2018-01-17,2,7
1016,4,2018-01-16,2018-01-19,2018-01-19,2,7
1433,4,2018-01-16,2018-01-18,2018-01-18,2,6
502,4,2018-01-17,2018-01-19,2018-01-18,2,6
476,4,2018-01-19,2018-01-20,2018-01-21,1,3
1010,4,2018-01-19,2018-01-21,2018-01-20,2,7
1161,4,2018-01-19,2018-01-21,2018-01-22,2,6
440,4,2018-01-20,2018-01-23,2018-01-21,2,6
253,4,2018-01-21,2018-01-23,2018-01-24,1,2
1008,4,2018-01-21,2018-01-22,2018-01-22,3,9
71,4,2018-01-22,2018-01-25,2018-01-24,2,6
1084,4,2018-01-22,2018-01-24,2018-01-23,2,7
310,4,2018-01-23,2018-01-24,2018-01-25,2,6
860,4,2018-01-24,2018-01-25,2018-01-25,2,6
122,4,2018-01-25,2018-01-28,2018-01-28,2,6
689,4,2018-01-25,2018-01-28,2018-01-27,2,7
1441,4,2018-01-26,2018-01-27,2018-01-28,2,6
1118,4,2018-01-27,2018-01-28,2018-01-28,1,3
765,4,2018-01-27,2018-01-28,2018-01-29,2,6
92,4,2018-01-28,2018-01-30,2018-01-30,2,6
115,4,2018-01-28,2018-01-29,2018-01-29,2,7
937,4,2018-01-29,2018-01-30,2018-02-01,2,7
1013,4,2018-01-29,2018-02-01,2018-01-30,2,6
427,4,2018-01-29,2018-01-31,2018-01-31,3,9
1330,4,2018-01-30,2018-02-01,2018-02-01,1,3
312,4,2018-01-30,2018-02-01,2018-02-01,3,8
1186,4,2018-02-01,2018-02-02,2018-02-03,1,2
1007,4,2018-02-01,2018-02-03,2018-02-03,2,7
983,4,2018-02-02,2018-02-05,2018-02-04,1,2
1256,4,2018-02-02,2018-02-05,2018-02-05,2,6
818,4,2018-02-05,2018-02-08,2018-02-08,1,3
680,4,2018-02-05,2018-02-06,2018-02-08,2,7
1303,4,2018-02-06,2018-02-09,2018-02-08,2,6
488,4,2018-02-07,2018-02-08,2018-02-08,1,3
1126,4,2018-02-08,2018-02-10,2018-02-09,2,7
866,4,2018-02-08,2018-02-11,2018-02-09,3,9
1254,4,2018-02-09,2018-02-10,2018-02-11,1,2
11,4,2018-02-09,2018-02-11,2018-02-11,2,7
323,4,2018-02-09,2018-02-12,2018-02-12,2,7
491,4,2018-02-11,2018-02-12,2018-02-14,2,7
63,4,2018-02-12,2018-02-13,2018-02-13,2,7
914,4,2018-02-13,2018-02-14,2018-02-14,2,7
1187,4,2018-02-13,2018-02-14,2018-02-14,2,6
547,4,2018-02-14,2018-02-15,2018-02-15,2,7
906,4,2018-02-14,2018-02-16,2018-02-16,3,8
1052,4,2018-02-15,2018-02-18,2018-02-16,1,3
856,4,2018-02-15,2018-02-18,2018-02-16,2,7
920,4,2018-02-15,2018-02-17,2018-02-16,2,6
1383,4,2018-02-16,2018-02-19,2018-02-19,1,3
146,4,2018-02-16,2018-02-18,2018-02-18,2,6
987,4,2018-02-17,2018-02-18,2018-02-18,2,6
15,4,2018-02-18,2018-02-19,2018-02-20,2,7
1171,4,2018-02-19,2018-02-21,2018-02-21,2,6
452,4,2018-02-21,2018-02-22,2018-02-22,2,7
1240,4,2018-02-23,2018-02-26,2018-02-24,1,3
100,4,2018-02-25,2018-02-28,2018-02-27,2,6
1053,4,2018-02-25,2018-02-27,2018-02-27,2,7
18,3,2018-02-26,2018-02-26,,2,6
1172,4,2018-02-26,2018-02-27,2018-03-01,2,6
21,4,2018-02-26,2018-02-28,2018-02-28,3,8
1005,4,2018-02-27,2018-02-28,2018-02-28,2,7
109,4,2018-03-01,2018-03-02,2018-03-02,1,2
1043,4,2018-03-01,2018-03-02,2018-03-04,2,7
56,4,2018-03-01,2018-03-03,2018-03-04,3,8
293,4,2018-03-03,2018-03-05,2018-03-06,2,7
839,4,2018-03-03,2018-03-04,2018-03-05,2,7
566,4,2018-03-03,2018-03-04,2018-03-06,3,8
300,4,2018-03-04,2018-03-06,2018-03-07,1,2
364,4,2018-03-04,2018-03-05,2018-03-07,2,6
474,4,2018-03-04,2018-03-07,2018-03-07,2,6
838,4,2018-03-04,2018-03-05,2018-03-07,2,7
1176,4,2018-03-05,2018-03-07,2018-03-07,2,7
599,4,2018-03-05,2018-03-06,2018-03-08,3,8
1231,4,2018-03-06,2018-03-07,2018-03-07,1,2
1445,4,2018-03-07,2018-03-10,2018-03-10,1,2
126,4,2018-03-07,2018-03-09,2018-03-09,2,6
938,4,2018-03-07,2018-03-08,2018-03-10,2,6
999,4,2018-03-07,2018-03-08,2018-03-08,2,6
195,4,2018-03-08,2018-03-10,2018-03-11,2,7
1116,4,2018-03-08,2018-03-09,2018-03-09,2,6
1239,4,2018-03-10,2018-03-13,2018-03-11,2,7
308,4,2018-03-11,2018-03-12,2018-03-14,2,6
483,4,2018-03-11,2018-03-12,2018-03-14,2,6
1142,4,2018-03-11,2018-03-13,2018-03-12,2,7
